23.230873,77.458069,497.299990,8.000000,50.000000,1.000000,4.603516,-2.783203,-6.171875,8.187222,-34.729004,-5.310059,36.315918,0.000000,0.000000,0.000000,0.000000,20263.000000,

23.230881,77.458084,496.200010,8.000000,50.000000,3.000000,4.697266,-2.398438,-6.281250,8.201884,-58.959961,-31.066895,-13.610840,0.000000,0.000000,0.000000,0.000000,21762.000000,

23.230879,77.458084,496.000000,8.000000,50.000000,4.000000,4.816406,-2.519531,-6.056641,8.138102,23.742676,6.835938,23.803711,0.000000,0.000000,0.000000,0.000000,23258.000000,

23.230883,77.458084,495.500000,8.000000,50.000000,6.000000,4.958984,-2.425781,-6.089844,8.219619,10.070801,-18.249512,-8.972168,0.000000,0.000000,0.000000,0.000000,24752.000000,

23.230883,77.458084,495.399990,8.000000,50.000000,7.000000,4.982422,-2.267578,-6.126953,8.216204,-12.268066,3.784180,15.441895,0.000000,0.000000,0.000000,0.000000,26247.000000,

23.230894,77.458076,494.399990,8.000000,50.000000,9.000000,4.466797,-5.363281,-4.765625,8.451523,-13.549805,19.470215,-185.302730,0.000000,0.000000,0.000000,0.000000,27744.000000,

23.230894,77.458084,494.299990,8.000000,50.000000,10.000000,3.576172,-4.765625,-5.691406,8.239677,-0.854492,13.366699,-32.348633,0.000000,0.000000,0.000000,0.000000,29241.000000,

23.230894,77.458076,494.200010,8.000000,50.000000,12.000000,3.486328,-4.785156,-5.597656,8.147758,-17.761230,-19.470215,6.591797,0.000000,0.000000,0.000000,0.000000,30737.000000,

23.230896,77.458076,494.000000,8.000000,50.000000,13.000000,3.472656,-4.578125,-5.646484,8.056137,-8.422852,12.573242,18.737793,0.000000,0.000000,0.000000,0.000000,32232.000000,

23.230900,77.458076,493.600010,8.000000,50.000000,15.000000,3.201172,-4.740234,-5.523438,7.951458,28.320313,-4.455566,1.220703,0.000000,0.000000,0.000000,0.000000,33725.000000,

23.230900,77.458076,493.600010,8.000000,50.000000,16.000000,3.320313,-4.667969,-5.562500,7.984724,-65.185547,-26.855469,-37.902832,0.000000,0.000000,0.000000,0.000000,35221.000000,

23.230904,77.458076,492.600010,8.000000,50.000000,18.000000,1.226563,-6.544922,-2.404297,7.079626,30.029297,90.881348,161.682130,0.000000,0.000000,0.000000,0.000000,36719.000000,

23.230904,77.458076,492.399990,8.000000,50.000000,19.000000,1.710938,-7.320313,-3.099609,8.131535,-27.465820,11.840820,13.732910,0.000000,0.000000,0.000000,0.000000,38216.000000,

23.230907,77.458076,492.399990,8.000000,50.000000,21.000000,2.089844,-6.849609,-3.292969,7.882147,-26.672363,-2.990723,13.977051,0.000000,0.000000,0.000000,0.000000,39713.000000,

23.230907,77.458076,492.399990,8.000000,50.000000,22.000000,3.773438,-5.808594,-4.505859,8.263253,330.871580,43.151855,270.507810,0.000000,0.000000,0.000000,0.000000,41211.000000,

23.230911,77.458069,492.200010,8.000000,50.000000,24.000000,3.773438,-5.808594,-4.505859,8.263253,330.871580,43.151855,270.507810,0.000000,0.000000,0.000000,0.000000,42654.000000,

23.230913,77.458069,492.200010,8.000000,50.000000,25.000000,3.773438,-5.808594,-4.505859,8.263253,330.871580,43.151855,270.507810,0.000000,0.000000,0.000000,0.000000,44098.000000,

23.230909,77.458069,492.200010,8.000000,50.000000,27.000000,7.093750,-1.314453,-3.982422,8.240677,-42.053223,84.899902,-37.658691,0.000000,0.000000,0.000000,0.000000,45598.000000,

23.230907,77.458069,492.100010,8.000000,50.000000,28.000000,7.093750,-1.314453,-3.982422,8.240677,-42.053223,84.899902,-37.658691,0.000000,0.000000,0.000000,0.000000,47041.000000,

23.230896,77.458069,492.100010,8.000000,50.000000,30.000000,1.695313,-8.115234,-0.519531,8.306685,-42.053223,84.899902,-37.658691,0.000000,0.000000,0.000000,0.000000,49721.000000,

23.230888,77.458069,492.000000,8.000000,50.000000,32.000000,1.695313,-8.115234,-0.519531,8.306685,-42.053223,84.899902,-37.658691,0.000000,0.000000,0.000000,0.000000,51136.000000,

23.230881,77.458069,492.000000,8.000000,50.000000,34.000000,1.695313,-8.115234,-0.519531,8.306685,-42.053223,84.899902,-37.658691,0.000000,0.000000,0.000000,0.000000,53445.000000,

23.230877,77.458069,492.000000,8.000000,50.000000,36.000000,5.576172,-5.021484,-2.853516,8.028172,29.357910,13.671875,-7.934570,0.000000,0.000000,0.000000,0.000000,54915.000000,

23.230873,77.458069,492.200010,8.000000,50.000000,37.000000,5.576172,-5.021484,-2.853516,8.028172,29.357910,13.671875,-7.934570,0.000000,0.000000,0.000000,0.000000,56355.000000,

23.230869,77.458061,492.200010,8.000000,50.000000,39.000000,5.851563,-4.503906,-3.228516,8.059111,-18.859863,-3.906250,-2.441406,0.000000,0.000000,0.000000,0.000000,57852.000000,

23.230867,77.458061,492.299990,8.000000,50.000000,40.000000,5.851563,-4.503906,-3.228516,8.059111,-18.859863,-3.906250,-2.441406,0.000000,0.000000,0.000000,0.000000,59390.000000,

23.230864,77.458061,492.100010,8.000000,50.000000,42.000000,5.851563,-4.503906,-3.228516,8.059111,-18.859863,-3.906250,-2.441406,0.000000,0.000000,0.000000,0.000000,61002.000000,

23.230860,77.458061,492.100010,8.000000,50.000000,43.000000,6.250000,0.234375,-4.113281,7.485754,-157.348630,95.520020,-84.411621,0.000000,0.000000,0.000000,0.000000,62473.000000,

23.230852,77.458061,492.399990,8.000000,50.000000,45.000000,5.482422,-1.613281,-5.398438,7.861473,-3.356934,34.851074,-10.498047,0.000000,0.000000,0.000000,0.000000,63970.000000,

23.230850,77.458061,492.399990,8.000000,50.000000,46.000000,5.482422,-1.613281,-5.398438,7.861473,-3.356934,34.851074,-10.498047,0.000000,0.000000,0.000000,0.000000,65411.000000,

23.230843,77.458069,492.700010,8.000000,50.000000,48.000000,5.224609,-3.082031,-5.494141,8.184195,-6.530762,23.437500,46.447754,0.000000,0.000000,0.000000,0.000000,66908.000000,

23.230841,77.458069,492.799990,8.000000,50.000000,49.000000,1.378906,-6.064453,-5.384766,8.226461,144.104000,208.068850,12.084961,0.000000,0.000000,0.000000,0.000000,68405.000000,

23.230839,77.458069,492.700010,8.000000,50.000000,51.000000,1.378906,-6.064453,-5.384766,8.226461,144.104000,208.068850,12.084961,0.000000,0.000000,0.000000,0.000000,69847.000000,

23.230837,77.458069,492.700010,8.000000,50.000000,52.000000,2.011719,-2.767578,-7.599609,8.334300,144.104000,208.068850,12.084961,0.000000,0.000000,0.000000,0.000000,71326.000000,

23.230833,77.458069,492.799990,8.000000,50.000000,54.000000,2.011719,-2.767578,-7.599609,8.334300,144.104000,208.068850,12.084961,0.000000,0.000000,0.000000,0.000000,72770.000000,

23.230831,77.458069,492.799990,8.000000,50.000000,55.000000,1.439453,-2.662109,-7.597656,8.178217,-7.263184,56.396484,-21.118164,0.000000,0.000000,0.000000,0.000000,74269.000000,

23.230829,77.458069,493.000000,8.000000,50.000000,57.000000,0.777344,-5.205078,-6.511719,8.372549,-382.446290,-932.922360,314.086910,0.000000,0.000000,0.000000,0.000000,75770.000000,

23.230831,77.458069,493.100010,8.000000,50.000000,58.000000,4.787109,-6.507813,-1.589844,8.233810,603.820800,714.416500,-90.820313,0.000000,0.000000,0.000000,0.000000,77275.000000,

23.230831,77.458069,493.299990,8.000000,51.000000,0.000000,0.048828,-0.326172,-7.878906,7.885806,-146.423340,103.698730,-150.573730,0.000000,0.000000,0.000000,0.000000,78777.000000,

23.230825,77.458069,493.399990,8.000000,51.000000,1.000000,-0.197266,-0.496094,-8.160156,8.177602,-65.429688,40.039063,-15.563965,0.000000,0.000000,0.000000,0.000000,80279.000000,

23.230824,77.458069,493.500000,8.000000,51.000000,3.000000,-0.601563,-0.808594,-8.269531,8.330717,-22.460938,-5.676270,-9.643555,0.000000,0.000000,0.000000,0.000000,81777.000000,

23.230827,77.458069,493.399990,8.000000,51.000000,4.000000,-0.453125,-0.734375,-8.058594,8.104663,7.568359,6.591797,3.295898,0.000000,0.000000,0.000000,0.000000,83271.000000,

23.230825,77.458076,493.299990,8.000000,51.000000,6.000000,1.300781,3.488281,-6.000000,7.061171,1002.563500,-386.047360,-807.495120,0.000000,0.000000,0.000000,0.000000,84767.000000,

23.230825,77.458069,493.200010,8.000000,51.000000,7.000000,5.054688,4.814453,-3.744141,7.921327,57.189941,-86.486816,82.275391,0.000000,0.000000,0.000000,0.000000,86267.000000,

23.230850,77.458076,493.100010,8.000000,51.000000,9.000000,1.519531,-1.845703,-8.140625,8.484419,-793.518070,-386.230470,160.888670,0.000000,0.000000,0.000000,0.000000,87767.000000,
